country,year,iso,region,income_group,gdppccurr,lgdppc,gdpgr,prevgdpgr,gdppcgr,prevgdppcgr,debt,deltadebt,deficit,pbal,inflation,democ,autoc,polity,DEM_polity,durable,xcons,state_fail,cl,pr,fh_status,DEM_fh,fh_score,uds_mean,legis_frac,parliaresp,legiseff,system,execlcr,allhouse,oppmajh,oppmajs,legelec,exelec,liec,eiec,housesys,sensys,cpds,eu,cab_right,cab_cent,cab_left,cab_leaning,party_right,party_cent,party_left,womenpar,inscons,fed,pres,repres,bic,kaopen,openc,interest,unemp,sstran,postfisc_gini
Albania,1996,ALB,Europe & Central Asia,Upper middle income,1046.358511,6.953071331,9.100000008,13.29999999,9.780180454,14.00202422,36.1778716,0.88898816,NA,NA,41.27559451,0.3,0.3,0.5,0,0,0.666666667,0,0.5,0.5,0.5,0,0.5,0.180477491,0.4917,2,2,1,1,1,0,NA,1,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,1997,ALB,Europe & Central Asia,Upper middle income,749.584649,6.619519252,-10.83785574,9.100000008,-10.27846136,9.780180454,50.8261396,14.648268,NA,NA,12.08870589,0.6,0.1,0.75,1,0,0.666666667,0,0.5,0.5,0.5,0,0.5,0.177281843,0.5305,2,2,1,1,1,0,NA,1,0,0.833333333,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,1998,ALB,Europe & Central Asia,Upper middle income,865.3021618,6.763078766,9.00885254,-10.83785574,9.697045988,-10.27846136,52.25779227,1.43165267,NA,NA,8.432367822,0.6,0.1,0.75,1,1,0.666666667,0,0.333333333,0.5,0.5,0,0.416666667,0.138344539,0.5305,2,2,1,0,1,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,1999,ALB,Europe & Central Asia,Upper middle income,1098.425463,7.001633036,13.50117338,9.00885254,14.22231692,9.697045988,NA,NA,NA,NA,1.533330791,0.6,0.1,0.75,1,2,0.666666667,0,0.333333333,0.5,0.5,0,0.416666667,0.160323642,0.5305,2,2,1,0,1,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2000,ALB,Europe & Central Asia,Upper middle income,1175.788981,7.069694674,6.666620499,13.50117338,7.34863863,14.22231692,NA,NA,NA,NA,3.981288045,0.6,0.1,0.75,1,3,0.666666667,0,0.333333333,0.5,0.5,0,0.416666667,0.263208916,0.5305,2,2,1,0,1,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2001,ALB,Europe & Central Asia,Upper middle income,1326.970339,7.190653682,7.940331425,6.666620499,8.958087716,7.34863863,NA,NA,NA,NA,3.328851082,0.6,0.1,0.75,1,4,0.666666667,0,0.5,0.666666667,0.5,0,0.583333333,0.372363703,0.698,2,2,1,0,1,0,NA,1,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2002,ALB,Europe & Central Asia,Upper middle income,1453.642777,7.281827945,4.231371018,7.940331425,4.544405735,8.958087716,NA,NA,NA,NA,2.410589719,0.7,0,0.85,1,5,0.833333333,0,0.666666667,0.666666667,0.5,0,0.666666667,0.512530693,0.698,2,2,1,0,1,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2003,ALB,Europe & Central Asia,Upper middle income,1890.681557,7.544692655,5.773490561,4.231371018,6.16998247,4.544405735,NA,NA,NA,NA,5.379724414,0.7,0,0.85,1,6,0.833333333,0,0.666666667,0.666666667,0.5,0,0.666666667,0.511466311,0.698,2,2,1,0,1,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2004,ALB,Europe & Central Asia,Upper middle income,2416.588235,7.790112004,5.709556596,5.773490561,6.152274487,6.16998247,NA,NA,NA,NA,2.357084176,0.7,0,0.85,1,7,0.833333333,0,0.666666667,0.666666667,0.5,0,0.666666667,0.516468478,0.698,2,2,1,0,1,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2005,ALB,Europe & Central Asia,Upper middle income,2709.142931,7.904387602,5.720819947,5.709556596,6.263275587,6.152274487,NA,NA,NA,NA,2.621017641,0.9,0,0.95,1,8,1,0,0.666666667,0.666666667,0.5,0,0.666666667,0.721022485,0.728,2,2,1,0,1,0,NA,1,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2006,ALB,Europe & Central Asia,Upper middle income,3005.012903,8.008037141,5.431012739,5.720819947,6.098291609,6.263275587,NA,NA,NA,NA,2.696049249,0.9,0,0.95,1,9,1,0,0.666666667,0.666666667,0.5,0,0.666666667,0.531250984,0.728,2,2,1,1,0,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2007,ALB,Europe & Central Asia,Upper middle income,3603.013685,8.189525909,5.9,5.431012739,6.703337826,6.098291609,NA,NA,NA,NA,3.57619481,0.9,0,0.95,1,10,1,0,0.666666667,0.666666667,0.5,0,0.666666667,0.720145672,NA,3,2,1,1,0,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2008,ALB,Europe & Central Asia,Upper middle income,4370.539647,8.382641769,3.760853683,5.9,4.560117915,6.703337826,NA,NA,NA,NA,7.630324712,0.9,0,0.95,1,11,1,0,0.666666667,0.666666667,0.5,0,0.666666667,0.529884347,NA,3,2,1,1,0,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2009,ALB,Europe & Central Asia,Upper middle income,4114.136545,8.32218426,3.352610243,3.760853683,4.051449403,4.560117915,NA,NA,NA,NA,2.420047478,0.9,0,0.95,1,12,1,0,0.666666667,0.666666667,0.5,0,0.666666667,0.6421328,NA,3,2,1,1,0,0,NA,1,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2010,ALB,Europe & Central Asia,Upper middle income,4094.358832,8.317365411,3.710057793,3.352610243,4.226218994,4.051449403,NA,NA,NA,NA,4.4899232,0.9,0,0.95,1,13,1,0,0.666666667,0.666666667,0.5,0,0.666666667,0.470397168,NA,3,2,1,1,0,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2011,ALB,Europe & Central Asia,Upper middle income,4437.178068,8.397773883,2.55016086,3.710057793,2.826409979,4.226218994,69.63766962,NA,NA,NA,2.310040589,0.9,0,0.95,1,14,1,0,0.666666667,0.666666667,0.5,0,0.666666667,0.403427453,NA,3,2,1,1,0,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2012,ALB,Europe & Central Asia,Upper middle income,4247.614308,8.354112765,1.419967541,2.55016086,1.587602059,2.826409979,63.66915315,-5.96851647,NA,NA,1.039992951,0.9,0,0.95,1,15,1,0,0.666666667,0.666666667,0.5,0,0.666666667,0.407913873,NA,3,2,1,1,0,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2013,ALB,Europe & Central Asia,Upper middle income,4413.081697,8.392328522,1.0007546,1.419967541,1.185969096,1.587602059,70.58078883,6.91163568,NA,NA,0.28997376,0.9,0,0.95,1,16,1,0,0.666666667,0.666666667,0.5,0,0.666666667,NA,NA,3,2,1,1,0,0,NA,1,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2014,ALB,Europe & Central Asia,Upper middle income,4578.666728,8.429163127,1.774368743,1.0007546,1.985307816,1.185969096,73.3202468,2.73945797,NA,NA,1.549997621,0.9,0,0.95,1,17,1,0,0.666666667,0.666666667,0.5,0,0.666666667,NA,NA,NA,NA,1,0,0,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2015,ALB,Europe & Central Asia,Upper middle income,3934.895394,8.277639577,2.226581414,1.774368743,2.524705,1.985307816,80.22844288,6.90819608,NA,NA,0.100031224,0.9,0,0.95,1,18,1,0,0.666666667,0.666666667,0.5,0,0.666666667,NA,NA,NA,NA,1,0,0,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2016,ALB,Europe & Central Asia,Upper middle income,4124.98239,8.32481703,3.369988612,2.226581414,3.535389162,2.524705,80.71847873,0.49003585,NA,NA,-0.211713212,0.9,0,0.95,1,19,1,0,0.666666667,0.666666667,0.5,0,0.666666667,NA,NA,NA,NA,1,0,0,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,2017,ALB,Europe & Central Asia,Upper middle income,NA,NA,NA,3.369988612,NA,3.535389162,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.666666667,0.666666667,0.5,0,0.666666667,NA,NA,NA,NA,1,0,0,0,NA,1,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1975,DZA,Middle East & North Africa,Upper middle income,931.1055173,6.836372608,5.045341613,NA,2.140967344,NA,NA,NA,NA,NA,5.914022109,0,0.9,0.05,0,13,0,0,0.166666667,0,0,0,0.083333333,-1.246244465,0,1,0,0,0,1,0,NA,0,0,0.5,0.166666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1976,DZA,Middle East & North Africa,Upper middle income,1031.303135,6.938578461,8.386756484,5.045341613,5.35310442,2.140967344,NA,NA,NA,NA,10.84059272,0,0.9,0.05,0,14,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.157848865,0,2,0,0,0,1,0,NA,0,1,0.5,0.166666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1977,DZA,Middle East & North Africa,Upper middle income,1185.510635,7.077928876,5.258585987,8.386756484,2.283856964,5.35310442,NA,NA,NA,NA,11.92709942,0,0.9,0.05,0,15,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.062364727,0,2,1,0,0,1,0,NA,1,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1978,DZA,Middle East & North Africa,Upper middle income,1447.618021,7.27767474,9.214835701,5.258585987,6.083678663,2.283856964,NA,NA,NA,NA,10.08512107,0,0.9,0.05,0,16,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.062957751,0,2,1,0,0,1,0,NA,0,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1979,DZA,Middle East & North Africa,Upper middle income,1771.965549,7.479844689,7.47782655,9.214835701,4.335917658,6.083678663,NA,NA,NA,NA,13.98783792,0,0.9,0.05,0,17,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.064217389,0,2,1,0,0,1,0,NA,0,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1980,DZA,Middle East & North Africa,Upper middle income,2189.77668,7.691554845,0.790606973,7.47782655,-2.216549966,4.335917658,NA,NA,NA,NA,25.86203876,0,0.9,0.05,0,18,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.128633051,0,2,1,0,0,1,0,NA,0,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1981,DZA,Middle East & North Africa,Upper middle income,2223.697344,7.70692656,2.999996087,0.790606973,-0.129456185,-2.216549966,NA,NA,NA,NA,14.35399949,0,0.9,0.05,0,19,0,0,NA,NA,NA,NA,NA,-1.065817102,0,2,1,0,0,1,0,NA,0,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1982,DZA,Middle East & North Africa,Upper middle income,2197.1105,7.694898367,6.400004116,2.999996087,3.13164697,-0.129456185,NA,NA,NA,NA,1.939794207,0,0.9,0.05,0,20,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.057730874,0,2,1,0,0,1,0,NA,1,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1983,DZA,Middle East & North Africa,Upper middle income,2298.883805,7.740178982,5.400003024,6.400004116,2.159856012,3.13164697,NA,NA,NA,NA,6.804795888,0,0.9,0.05,0,21,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.137592099,0,2,1,0,0,1,0,NA,0,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1984,DZA,Middle East & North Africa,Upper middle income,2452.664632,7.804930317,5.59999653,5.400003024,2.389800677,2.159856012,NA,NA,NA,NA,8.433505562,0,0.9,0.05,0,22,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.135672002,0,2,1,0,0,1,0,NA,0,1,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1985,DZA,Middle East & North Africa,Upper middle income,2567.495905,7.850686347,3.699997255,5.59999653,0.611630511,2.389800677,NA,NA,NA,NA,4.972526402,0,0.9,0.05,0,23,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.181227521,0,1,1,0,0,1,0,NA,0,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1986,DZA,Middle East & North Africa,Upper middle income,2740.654724,7.915952121,0.400001003,3.699997255,-2.517517775,0.611630511,NA,NA,NA,NA,2.405343253,0,0.9,0.05,0,24,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.131777413,0,1,1,0,0,1,0,NA,0,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1987,DZA,Middle East & North Africa,Upper middle income,2790.473919,7.933966724,-0.699997526,0.400001003,-3.509143504,-2.517517775,NA,NA,NA,NA,8.842020422,0,0.9,0.05,0,25,0,0,0.166666667,0.166666667,0,0,0.166666667,-1.130872315,0,1,1,0,0,1,0,NA,1,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1988,DZA,Middle East & North Africa,Upper middle income,2402.825627,7.784400668,-1.00000549,-0.699997526,-3.711752354,-3.509143504,NA,NA,NA,NA,9.060963477,0,0.9,0.05,0,26,0,0,0.166666667,0.333333333,0,0,0.25,-0.863628268,0,1,1,0,0,1,0,NA,0,1,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1989,DZA,Middle East & North Africa,Upper middle income,2202.55809,7.697374732,4.40000216,-1.00000549,1.646415312,-3.711752354,NA,NA,NA,NA,16.01137352,0.1,0.3,0.4,0,0,0.333333333,0,0.5,0.166666667,0.5,0,0.333333333,-0.329893895,0,1,1,0,0,1,0,NA,0,0,0.5,0.333333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1990,DZA,Middle East & North Africa,Upper middle income,2394.42038,7.780896468,0.80000058,4.40000216,-1.746785531,1.646415312,NA,NA,NA,NA,30.25959854,0.1,0.3,0.4,0,1,0.333333333,0,0.5,0.5,0.5,0,0.5,-0.185477587,0,1,1,0,0,1,0,NA,0,0,0.666666667,0.333333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1991,DZA,Middle East & North Africa,Upper middle income,1721.578696,7.450996995,-1.200000584,0.80000058,-3.588531856,-1.746785531,NA,NA,NA,NA,53.78860417,0.1,0.3,0.4,0,2,0.333333333,0,0.5,0.5,0.5,0,0.5,-0.187777261,0,1,1,0,0,1,0,NA,0,0,0.666666667,0.333333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1992,DZA,Middle East & North Africa,Upper middle income,1766.054678,7.476503342,1.800002301,-1.200000584,-0.547389546,-3.588531856,NA,NA,NA,NA,21.92611453,0,0.7,0.15,0,0,0,0,0.166666667,0,0,0,0.083333333,-1.005388718,0,1,0,0,0,1,0,NA,1,0,0.666666667,0.333333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1993,DZA,Middle East & North Africa,Upper middle income,1797.523561,7.494165197,-2.100000759,1.800002301,-4.232193259,-0.547389546,NA,NA,NA,NA,13.62442466,0,0.7,0.15,0,1,0,0,0.166666667,0,0,0,0.083333333,-1.011428008,0,1,0,0,NA,1,0,NA,1,0,0.166666667,0.166666667,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1994,DZA,Middle East & North Africa,Upper middle income,1499.971505,7.31320139,-0.899996549,-2.100000759,-2.912566121,-4.232193259,68.86168253,NA,NA,NA,29.07764732,0,0.7,0.15,0,2,0,0,0,0,0,0,0,-1.185954693,0,1,0,0,NA,1,0,NA,0,0,0.166666667,0.166666667,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1995,DZA,Middle East & North Africa,Upper middle income,1444.908036,7.275800956,3.79999479,-0.899996549,1.853423793,-2.912566121,99.56590816,30.70422563,NA,NA,28.57703753,0.1,0.4,0.35,0,0,0.333333333,0,0.166666667,0.166666667,0,0,0.166666667,-0.426457455,0,1,0,0,NA,1,0,NA,0,1,0.166666667,0.166666667,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1996,DZA,Middle East & North Africa,Upper middle income,1596.029867,7.375274491,4.09999847,3.79999479,2.305087245,1.853423793,85.8360698,-13.72983836,NA,NA,24.02190407,0.1,0.4,0.35,0,1,0.333333333,0,0.166666667,0.166666667,0,0,0.166666667,-0.424794137,0,2,0,0,NA,1,0,NA,0,0,0.166666667,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1997,DZA,Middle East & North Africa,Upper middle income,1612.009303,7.385236694,1.099999938,4.09999847,-0.508245296,2.305087245,75.05337985,-10.78268995,NA,NA,7.001963049,0.1,0.4,0.35,0,2,0.333333333,0,0.166666667,0.166666667,0,0,0.166666667,-0.37321287,0.7584,2,2,0,NA,1,0,NA,1,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1998,DZA,Middle East & North Africa,Upper middle income,1588.481449,7.370533775,5.100003611,1.099999938,3.544786287,-0.508245296,74.68040713,-0.37297272,NA,NA,-3.131088699,0.1,0.4,0.35,0,3,0.333333333,0,0.333333333,0.166666667,0,0,0.25,-0.307139421,0.7584,2,2,0,NA,1,0,NA,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,1999,DZA,Middle East & North Africa,Upper middle income,1581.004564,7.365815724,3.200001551,5.100003611,1.758011109,3.544786287,80.49829915,5.81789202,NA,NA,10.856323,0.1,0.4,0.35,0,4,0.333333333,0,0.333333333,0.166666667,0,0,0.25,-0.297735772,0.7584,2,2,0,NA,1,1,NA,0,1,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2000,DZA,Middle East & North Africa,Upper middle income,1757.017797,7.471373217,3.819678496,3.200001551,2.427875701,1.758011109,62.06759749,-18.43070166,NA,NA,22.65476747,0.1,0.4,0.35,0,5,0.333333333,0,0.333333333,0.166666667,0,0,0.25,-0.184923481,NA,2,2,0,0,1,1,NA,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2001,DZA,Middle East & North Africa,Upper middle income,1732.857979,7.457527335,3.008395466,3.819678496,1.676475844,2.427875701,56.96322598,-5.10437151,NA,NA,-0.481507974,0.1,0.4,0.35,0,6,0.333333333,0,0.333333333,0.166666667,0,0,0.25,-0.294056168,NA,2,2,0,0,1,1,NA,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2002,DZA,Middle East & North Africa,Upper middle income,1774.033673,7.481011144,5.60932319,3.008395466,4.279453027,1.676475844,47.33378916,-9.62943682,NA,NA,1.311488107,0.1,0.4,0.35,0,7,0.333333333,0,0.333333333,0.166666667,0,0,0.25,-0.353189173,NA,2,2,0,0,1,1,NA,1,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2003,DZA,Middle East & North Africa,Upper middle income,2094.335506,7.646991601,7.201872244,5.60932319,5.850520833,4.279453027,NA,NA,NA,NA,8.328835734,0.1,0.4,0.35,0,8,0.333333333,0,0.333333333,0.166666667,0,0,0.25,-0.351475563,0.7383,2,2,0,0,1,0,NA,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2004,DZA,Middle East & North Africa,Upper middle income,2598.908023,7.862846645,4.301624264,7.201872244,2.943232296,5.850520833,NA,NA,NA,NA,12.24587584,0.3,0.1,0.6,1,0,0.666666667,0,0.333333333,0.166666667,0,0,0.25,-0.296420925,0.7383,2,2,0,0,1,0,NA,0,1,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2005,DZA,Middle East & North Africa,Upper middle income,3100.122378,8.039196866,5.907791268,4.301624264,4.452752236,2.943232296,NA,NA,NA,NA,16.11681869,0.3,0.1,0.6,1,1,0.666666667,0,0.333333333,0.166666667,0,0,0.25,-0.245186152,0.7383,2,2,0,0,1,0,NA,0,0,1,0.833333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2006,DZA,Middle East & North Africa,Upper middle income,3464.610079,8.150355374,1.684488319,5.907791268,0.210971674,4.452752236,NA,NA,NA,NA,10.56356014,0.3,0.1,0.6,1,2,0.666666667,0,0.333333333,0.166666667,0,0,0.25,-0.339894377,0.7383,2,2,0,0,1,0,NA,0,0,1,0.833333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2007,DZA,Middle East & North Africa,Upper middle income,3935.183343,8.277712753,3.372875154,1.684488319,1.799196896,0.210971674,NA,NA,NA,NA,6.423261755,0.3,0.1,0.6,1,3,0.666666667,0,0.333333333,0.166666667,0,0,0.25,-0.293937011,NA,1,1,0,0,1,0,NA,1,0,1,0.833333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2008,DZA,Middle East & North Africa,Upper middle income,4905.254866,8.498062331,2.360134861,3.372875154,0.713952801,1.799196896,NA,NA,NA,NA,15.35548006,0.3,0.1,0.6,1,4,0.666666667,0,0.333333333,0.166666667,0,0,0.25,-0.342566181,NA,1,1,0,0,1,0,NA,0,0,1,0.833333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2009,DZA,Middle East & North Africa,Upper middle income,3868.83123,8.260707733,1.632243838,2.360134861,-0.101599762,0.713952801,9.8,NA,-5.8,NA,-11.18979348,0.3,0.1,0.6,1,5,0.666666667,0,0.333333333,0.166666667,0,0,0.25,-0.199808419,NA,1,1,0,0,1,0,NA,0,1,1,0.833333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2010,DZA,Middle East & North Africa,Upper middle income,4463.394675,8.403664893,3.634145353,1.632243838,1.763682018,-0.101599762,10.5,0.7,0,NA,16.08171712,0.3,0.1,0.6,1,6,0.666666667,0,0.333333333,0.166666667,0,0,0.25,-0.279292874,NA,1,1,0,0,1,0,NA,0,0,1,0.833333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2011,DZA,Middle East & North Africa,Upper middle income,5432.41332,8.600138756,2.891865995,3.634145353,0.930355173,1.763682018,9.3,-1.2,-0.1,NA,18.24090967,0.3,0.1,0.6,1,7,0.666666667,0,0.333333333,0.166666667,0,0,0.25,-0.366649638,NA,1,1,0,0,1,0,NA,0,0,1,0.833333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,2012,DZA,Middle East & North Africa,Upper middle income,5565.134521,8.624276436,3.374768651,2.891865995,1.321109306,0.930355173,9.3,0,-4.4,NA,7.481337601,0.3,0.1,0.6,1,8,0.666666667,0,0.333333333,0.166666667,0,0,0.25,-0.372633709,NA,1,1,0,0,1,0,NA,1,0,1,0.833333333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
