iso,country,cown,region,year,income_group
ASM,American Samoa,NA,East Asia & Pacific,1970,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1971,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1972,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1973,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1974,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1975,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1976,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1977,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1978,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1979,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1980,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1981,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1982,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1983,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1984,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1985,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1986,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1987,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1988,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1989,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1990,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1991,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1992,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1993,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1994,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1995,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1996,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1997,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1998,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,1999,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2000,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2001,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2002,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2003,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2004,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2005,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2006,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2007,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2008,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2009,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2010,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2011,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2012,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2013,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2014,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2015,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2016,Upper middle income
ASM,American Samoa,NA,East Asia & Pacific,2017,Upper middle income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1960,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1961,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1962,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1963,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1964,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1965,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1966,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1967,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1968,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1969,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1970,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1971,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1972,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1973,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1974,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1975,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1976,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1977,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1978,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1979,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1980,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1981,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1982,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1983,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1984,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1985,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1986,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1987,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1988,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1989,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1990,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1991,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1992,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1993,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1994,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1995,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1996,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1997,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1998,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,1999,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2000,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2001,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2002,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2003,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2004,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2005,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2006,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2007,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2008,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2009,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2010,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2011,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2012,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2013,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2014,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2015,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2016,High income
ATG,Antigua & Barbuda,58,Latin America & Caribbean,2017,High income
AUS,Australia,900,East Asia & Pacific,1960,High income
AUS,Australia,900,East Asia & Pacific,1961,High income
AUS,Australia,900,East Asia & Pacific,1962,High income
AUS,Australia,900,East Asia & Pacific,1963,High income
AUS,Australia,900,East Asia & Pacific,1964,High income
AUS,Australia,900,East Asia & Pacific,1965,High income
AUS,Australia,900,East Asia & Pacific,1966,High income
AUS,Australia,900,East Asia & Pacific,1967,High income
AUS,Australia,900,East Asia & Pacific,1968,High income
AUS,Australia,900,East Asia & Pacific,1969,High income
AUS,Australia,900,East Asia & Pacific,1970,High income
AUS,Australia,900,East Asia & Pacific,1971,High income
AUS,Australia,900,East Asia & Pacific,1972,High income
AUS,Australia,900,East Asia & Pacific,1973,High income
AUS,Australia,900,East Asia & Pacific,1974,High income
AUS,Australia,900,East Asia & Pacific,1975,High income
AUS,Australia,900,East Asia & Pacific,1976,High income
AUS,Australia,900,East Asia & Pacific,1977,High income
AUS,Australia,900,East Asia & Pacific,1978,High income
AUS,Australia,900,East Asia & Pacific,1979,High income
AUS,Australia,900,East Asia & Pacific,1980,High income
AUS,Australia,900,East Asia & Pacific,1981,High income
AUS,Australia,900,East Asia & Pacific,1982,High income
AUS,Australia,900,East Asia & Pacific,1983,High income
AUS,Australia,900,East Asia & Pacific,1984,High income
AUS,Australia,900,East Asia & Pacific,1985,High income
AUS,Australia,900,East Asia & Pacific,1986,High income
AUS,Australia,900,East Asia & Pacific,1987,High income
AUS,Australia,900,East Asia & Pacific,1988,High income
AUS,Australia,900,East Asia & Pacific,1989,High income
AUS,Australia,900,East Asia & Pacific,1990,High income
AUS,Australia,900,East Asia & Pacific,1991,High income
AUS,Australia,900,East Asia & Pacific,1992,High income
AUS,Australia,900,East Asia & Pacific,1993,High income
AUS,Australia,900,East Asia & Pacific,1994,High income
AUS,Australia,900,East Asia & Pacific,1995,High income
AUS,Australia,900,East Asia & Pacific,1996,High income
AUS,Australia,900,East Asia & Pacific,1997,High income
AUS,Australia,900,East Asia & Pacific,1998,High income
AUS,Australia,900,East Asia & Pacific,1999,High income
AUS,Australia,900,East Asia & Pacific,2000,High income
AUS,Australia,900,East Asia & Pacific,2001,High income
AUS,Australia,900,East Asia & Pacific,2002,High income
AUS,Australia,900,East Asia & Pacific,2003,High income
AUS,Australia,900,East Asia & Pacific,2004,High income
AUS,Australia,900,East Asia & Pacific,2005,High income
AUS,Australia,900,East Asia & Pacific,2006,High income
AUS,Australia,900,East Asia & Pacific,2007,High income
AUS,Australia,900,East Asia & Pacific,2008,High income
AUS,Australia,900,East Asia & Pacific,2009,High income
AUS,Australia,900,East Asia & Pacific,2010,High income
AUS,Australia,900,East Asia & Pacific,2011,High income
AUS,Australia,900,East Asia & Pacific,2012,High income
AUS,Australia,900,East Asia & Pacific,2013,High income
AUS,Australia,900,East Asia & Pacific,2014,High income
AUS,Australia,900,East Asia & Pacific,2015,High income
AUS,Australia,900,East Asia & Pacific,2016,High income
AUS,Australia,900,East Asia & Pacific,2017,High income
AUT,Austria,305,Europe & Central Asia,1960,High income
AUT,Austria,305,Europe & Central Asia,1961,High income
AUT,Austria,305,Europe & Central Asia,1962,High income
AUT,Austria,305,Europe & Central Asia,1963,High income
AUT,Austria,305,Europe & Central Asia,1964,High income
AUT,Austria,305,Europe & Central Asia,1965,High income
AUT,Austria,305,Europe & Central Asia,1966,High income
AUT,Austria,305,Europe & Central Asia,1967,High income
AUT,Austria,305,Europe & Central Asia,1968,High income
AUT,Austria,305,Europe & Central Asia,1969,High income
AUT,Austria,305,Europe & Central Asia,1970,High income
AUT,Austria,305,Europe & Central Asia,1971,High income
AUT,Austria,305,Europe & Central Asia,1972,High income
AUT,Austria,305,Europe & Central Asia,1973,High income
AUT,Austria,305,Europe & Central Asia,1974,High income
AUT,Austria,305,Europe & Central Asia,1975,High income
AUT,Austria,305,Europe & Central Asia,1976,High income
AUT,Austria,305,Europe & Central Asia,1977,High income
AUT,Austria,305,Europe & Central Asia,1978,High income
AUT,Austria,305,Europe & Central Asia,1979,High income
AUT,Austria,305,Europe & Central Asia,1980,High income
AUT,Austria,305,Europe & Central Asia,1981,High income
AUT,Austria,305,Europe & Central Asia,1982,High income
AUT,Austria,305,Europe & Central Asia,1983,High income
AUT,Austria,305,Europe & Central Asia,1984,High income
AUT,Austria,305,Europe & Central Asia,1985,High income
AUT,Austria,305,Europe & Central Asia,1986,High income
AUT,Austria,305,Europe & Central Asia,1987,High income
AUT,Austria,305,Europe & Central Asia,1988,High income
AUT,Austria,305,Europe & Central Asia,1989,High income
AUT,Austria,305,Europe & Central Asia,1990,High income
AUT,Austria,305,Europe & Central Asia,1991,High income
AUT,Austria,305,Europe & Central Asia,1992,High income
AUT,Austria,305,Europe & Central Asia,1993,High income
AUT,Austria,305,Europe & Central Asia,1994,High income
AUT,Austria,305,Europe & Central Asia,1995,High income
AUT,Austria,305,Europe & Central Asia,1996,High income
AUT,Austria,305,Europe & Central Asia,1997,High income
AUT,Austria,305,Europe & Central Asia,1998,High income
AUT,Austria,305,Europe & Central Asia,1999,High income
AUT,Austria,305,Europe & Central Asia,2000,High income
AUT,Austria,305,Europe & Central Asia,2001,High income
AUT,Austria,305,Europe & Central Asia,2002,High income
AUT,Austria,305,Europe & Central Asia,2003,High income
AUT,Austria,305,Europe & Central Asia,2004,High income
AUT,Austria,305,Europe & Central Asia,2005,High income
AUT,Austria,305,Europe & Central Asia,2006,High income
AUT,Austria,305,Europe & Central Asia,2007,High income
AUT,Austria,305,Europe & Central Asia,2008,High income
AUT,Austria,305,Europe & Central Asia,2009,High income
AUT,Austria,305,Europe & Central Asia,2010,High income
AUT,Austria,305,Europe & Central Asia,2011,High income
AUT,Austria,305,Europe & Central Asia,2012,High income
AUT,Austria,305,Europe & Central Asia,2013,High income
AUT,Austria,305,Europe & Central Asia,2014,High income
AUT,Austria,305,Europe & Central Asia,2015,High income
AUT,Austria,305,Europe & Central Asia,2016,High income
AUT,Austria,305,Europe & Central Asia,2017,High income
AZE,Azerbaijan,373,Europe & Central Asia,1960,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1961,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1962,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1963,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1964,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1965,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1966,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1967,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1968,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1969,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1970,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1971,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1972,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1973,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1974,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1975,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1976,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1977,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1978,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1979,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1980,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1981,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1982,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1983,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1984,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1985,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1986,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1987,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1988,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1989,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1990,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1991,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1992,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1993,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1994,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1995,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1996,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1997,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1998,Upper middle income
AZE,Azerbaijan,373,Europe & Central Asia,1999,Upper middle income
